id,game_id,period,clock_time,time_remaining,utc_time,offense_team,defense_team,is_home_offense,offense_player,offense_player_id,result_player,result_player_id,play_type,play_result,description,tags,play_number,is_home,after_timeout,shot_quality,home_score,away_score,run_team,run_points,home_run,away_run,score_margin,leading_team,score_margin_percent,possession_number,seconds_remaining,game_percent_complete,points_last_minute,possessions_last_minute,lead_changes,largest_lead,bonus,double_bonus,timeouts_remaining_home,timeouts_remaining_away,previous_play_type,time_since_last_score
5a1b362bf93449117509f6f2,W20171125BISMCG,2,24,24,2017-11-25T00:21:20.623000,Bishops,McGill,True,Edith Noblecilla,5636e96d1e31501db44907a9,Edith Noblecilla,5636e96d1e31501db44907a9,Off Screen,Turnover,4 Edith Noblecilla > Off Screen > To Shooter's Right > Straight > Turnover,,64,True,False,,17,24,home,2,2,0,-7,away,-17.073170731707318,66,1224,49.0,4,2,0,10,False,False,5,5,No Play Type,111.863
5a1b362bf93449117509f6f3,W20171125BISMCG,2,17,17,2017-11-25T00:21:27.862000,McGill,Bishops,False,Kiana Scantlebury,59e6430544b2b8aa7e83e98f,Kiana Scantlebury,59e6430544b2b8aa7e83e98f,Transition,Miss 2 Pts,8 Kiana Scantlebury > Transition > Ballhandler > To Basket > Miss 2 Pts,,102,False,False,1.071952415775882,17,24,home,2,2,0,-7,away,-17.073170731707318,67,1217,49.291666666666664,4,2,0,10,False,False,5,5,Off Screen,119.102
5a1b362bf93449117509f6f5,W20171125BISMCG,2,14,14,2017-11-25T00:21:34.393000,Bishops,McGill,True,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Transition,Foul,24 Maeva Dinalle > Transition > Ballhandler > To Basket > Foul,,102,True,False,,17,24,home,2,2,0,-7,away,-17.073170731707318,68,1214,49.416666666666664,4,2,0,10,False,False,5,5,Transition,125.633
5a1b362bf93449117509f6f6,W20171125BISMCG,2,14,14,2017-11-25T00:22:08.250000,Bishops,McGill,True,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Non Possession,Free Throw,24 Maeva Dinalle > Non Possession > Free Throw,,62,True,False,,17,24,home,2,2,0,-7,away,-17.073170731707318,69,1214,49.416666666666664,4,2,0,10,False,False,5,5,Transition,159.49
5a1b362bf93449117509f6f7,W20171125BISMCG,2,14,14,2017-11-25T00:22:21.462000,Bishops,McGill,True,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Non Possession,Free Throw,24 Maeva Dinalle > Non Possession > Free Throw,,62,True,False,,17,24,home,2,2,0,-7,away,-17.073170731707318,69,1214,49.416666666666664,4,2,0,10,False,False,5,5,Non Possession,172.702
5a1b362bf93449117509f6f8,W20171125BISMCG,2,6,6,2017-11-25T00:22:34.741000,McGill,Bishops,False,Gladys Hakizimana,563fb8d4d269224c4b13ff15,Gladys Hakizimana,563fb8d4d269224c4b13ff15,P&R Ball Handler,Make 3 Pts,5 Gladys Hakizimana > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts,,69,False,False,0.6130897209669411,17,24,home,2,2,0,-7,away,-17.073170731707318,69,1206,49.75,4,2,0,10,False,False,5,5,Non Possession,185.981
5a1b362bf93449117509f6f9,W20171125BISMCG,3,583,583,2017-11-25T00:00:11.129000,Bishops,McGill,True,Edith Noblecilla,5636e96d1e31501db44907a9,Edith Noblecilla,5636e96d1e31501db44907a9,Spot-Up,Miss 3 Pts,4 Edith Noblecilla > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,,90,True,True,1.0360235589842137,17,27,away,3,0,3,-10,away,-22.727272727272727,70,1183,50.708333333333336,3,1,0,10,False,False,5,5,P&R Ball Handler,-1343.612
5a1b362bf93449117509f6fa,W20171125BISMCG,3,574,574,2017-11-25T00:00:31.890000,McGill,Bishops,False,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,Gladys Hakizimana,563fb8d4d269224c4b13ff15,P&R Ball Handler,Miss 3 Pts,5 Gladys Hakizimana > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 11 Geraldine Cabillo-Abante > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,,90,False,True,1.0367163013672203,17,27,away,3,0,3,-10,away,-22.727272727272727,71,1174,51.083333333333336,3,1,0,10,False,False,5,5,Spot-Up,-1322.851
5a1b362bf93449117509f6fb,W20171125BISMCG,3,563,563,2017-11-25T00:00:42.544000,Bishops,McGill,True,Ashley Milhomme,5636e96d1e31501db44907aa,Ashley Milhomme,5636e96d1e31501db44907aa,Spot-Up,Make 3 Pts,6 Ashley Milhomme > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,,90,True,False,1.0499332272984878,17,27,away,3,0,3,-10,away,-22.727272727272727,72,1163,51.541666666666664,3,1,0,10,False,False,5,5,P&R Ball Handler,-1312.197
5a1b362bf93449117509f6fc,W20171125BISMCG,3,534,534,2017-11-25T00:01:01.900000,McGill,Bishops,False,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Post-Up,Make 2 Pts,9 Marie-Love Michel > Post-Up > Left Block > Face-up > Drive Baseline > Make 2 Pts,,73,False,False,1.0088917135037483,20,27,home,3,3,0,-7,away,-14.893617021276595,73,1134,52.75,6,2,0,10,False,False,5,5,Spot-Up,19.356
5a1b362bf93449117509f6fe,W20171125BISMCG,3,519,519,2017-11-25T00:01:24.769000,Bishops,McGill,True,Marie-Evrardine Berrouette,59e643fd44b2b8aa7e880b31,Marie-Evrardine Berrouette,59e643fd44b2b8aa7e880b31,Spot-Up,Turnover,22 Marie-Evrardine Berrouette > Spot-Up > Drives Left > Turnover,,90,True,False,,20,29,away,2,0,2,-9,away,-18.367346938775512,74,1119,53.37499999999999,8,3,0,10,False,False,5,5,Post-Up,22.869
5a1b362bf93449117509f700,W20171125BISMCG,3,504,504,2017-11-25T00:01:46.302000,McGill,Bishops,False,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,Alex Kiss-Rusk,550a5a2f4bc1ea55eb70e367,Post-Up,Miss 2 Pts,21 Alex Kiss-Rusk > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Ball Delivered > 11 Geraldine Cabillo-Abante > Spot-Up > Drives Left > To Basket > Miss 2 Pts,,90,False,False,0.6499880635674422,20,29,away,2,0,2,-9,away,-18.367346938775512,75,1104,54.0,8,3,0,10,False,False,5,5,Spot-Up,44.402
5a1b362bf93449117509f701,W20171125BISMCG,3,496,496,2017-11-25T00:02:03.090000,Bishops,McGill,True,Ashley Milhomme,5636e96d1e31501db44907aa,Ashley Milhomme,5636e96d1e31501db44907aa,Transition,Miss 3 Pts,6 Ashley Milhomme > Transition > Right Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,,102,True,False,1.0781961817685388,20,29,away,2,0,2,-9,away,-18.367346938775512,76,1096,54.333333333333336,8,3,0,10,False,False,5,5,Post-Up,61.19
5a1b362bf93449117509f702,W20171125BISMCG,3,489,489,2017-11-25T00:02:12.706000,McGill,Bishops,False,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,Transition,Foul,11 Geraldine Cabillo-Abante > Transition > Left Wing > To Basket > Foul,,102,False,False,,20,29,away,2,0,2,-9,away,-18.367346938775512,77,1089,54.625,8,3,0,10,False,False,5,5,Transition,70.806
5a1b362bf93449117509f703,W20171125BISMCG,3,489,489,2017-11-25T00:02:39.518000,McGill,Bishops,False,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,Non Possession,Free Throw,11 Geraldine Cabillo-Abante > Non Possession > Free Throw,,62,False,False,,20,29,away,2,0,2,-9,away,-18.367346938775512,78,1089,54.625,8,3,0,10,False,False,5,5,Transition,97.618
5a1b362bf93449117509f705,W20171125BISMCG,3,489,489,2017-11-25T00:02:53.103000,McGill,Bishops,False,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,Non Possession,Free Throw,11 Geraldine Cabillo-Abante > Non Possession > Free Throw,,62,False,False,,20,29,away,2,0,2,-9,away,-18.367346938775512,78,1089,54.625,8,3,0,10,False,False,5,5,Non Possession,111.203
5a1b362bf93449117509f706,W20171125BISMCG,3,476,476,2017-11-25T00:02:57.597000,Bishops,McGill,True,Ashley Milhomme,5636e96d1e31501db44907aa,Edith Noblecilla,5636e96d1e31501db44907a9,P&R Ball Handler,Miss 3 Pts,4 Edith Noblecilla > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 6 Ashley Milhomme > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,,90,True,False,1.0425289053962759,20,29,away,2,0,2,-9,away,-18.367346938775512,78,1076,55.166666666666664,8,3,0,10,False,False,5,5,Non Possession,115.697
5a1b362bf93449117509f707,W20171125BISMCG,3,467,467,2017-11-25T00:03:09.903000,McGill,Bishops,False,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Cut,Miss 2 Pts,9 Marie-Love Michel > Cut > Flash > Miss 2 Pts,,11,False,False,0.7293809364237736,20,29,away,2,0,2,-9,away,-18.367346938775512,79,1067,55.541666666666664,8,3,0,10,False,False,5,5,P&R Ball Handler,128.003
5a1b362bf93449117509f708,W20171125BISMCG,3,458,458,2017-11-25T00:03:21.069000,Bishops,McGill,True,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Transition,Foul,24 Maeva Dinalle > Transition > Ballhandler > To Basket > Foul,,102,True,False,,20,29,away,2,0,2,-9,away,-18.367346938775512,80,1058,55.91666666666667,8,3,0,10,False,False,5,5,Cut,139.169
5a1b362bf93449117509f709,W20171125BISMCG,3,458,458,2017-11-25T00:03:51.555000,Bishops,McGill,True,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Non Possession,Free Throw,24 Maeva Dinalle > Non Possession > Free Throw,,62,True,False,,20,29,away,2,0,2,-9,away,-18.367346938775512,81,1058,55.91666666666667,8,3,0,10,False,False,5,5,Transition,169.655
5a1b362bf93449117509f70a,W20171125BISMCG,3,458,458,2017-11-25T00:04:02.651000,Bishops,McGill,True,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Non Possession,Free Throw,24 Maeva Dinalle > Non Possession > Free Throw,,62,True,False,,20,29,away,2,0,2,-9,away,-18.367346938775512,81,1058,55.91666666666667,8,3,0,10,False,False,5,5,Non Possession,180.751
5a1b362bf93449117509f70b,W20171125BISMCG,3,458,458,2017-11-25T00:04:05.288000,Bishops,McGill,True,Marie-Evrardine Berrouette,59e643fd44b2b8aa7e880b31,Marie-Evrardine Berrouette,59e643fd44b2b8aa7e880b31,Offensive Rebound,Run Offense,22 Marie-Evrardine Berrouette > Offensive Rebound > Short > Run Offense,,65,True,False,,20,29,away,2,0,2,-9,away,-18.367346938775512,81,1058,55.91666666666667,8,3,0,10,False,False,5,5,Non Possession,183.388
5a1b362bf93449117509f70d,W20171125BISMCG,3,457,457,2017-11-25T00:04:05.288000,Bishops,McGill,True,Mara Marchizotti,5636e96d1e31501db44907b0,Edith Noblecilla,5636e96d1e31501db44907a9,ISO,Turnover,4 Edith Noblecilla > ISO > Right > Drives Left > Defense Commits > Ball Delivered > 15 Mara Marchizotti > Cut > Turnover,,11,True,False,,20,29,away,2,0,2,-9,away,-18.367346938775512,81,1057,55.95833333333333,8,3,0,10,False,False,5,5,Offensive Rebound,183.388
5a1b362bf93449117509f70e,W20171125BISMCG,3,457,457,2017-11-25T00:04:31.304000,McGill,Bishops,False,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,ISO,Miss 2 Pts,9 Marie-Love Michel > ISO > Top > Drives Left > To Basket > Miss 2 Pts,,38,False,False,0.19949430744862345,20,29,away,2,0,2,-9,away,-18.367346938775512,82,1057,55.95833333333333,8,3,0,10,False,False,5,5,ISO,209.404
5a1b362bf93449117509f710,W20171125BISMCG,3,443,443,2017-11-25T00:04:55.482000,McGill,Bishops,False,Gladys Hakizimana,563fb8d4d269224c4b13ff15,Gladys Hakizimana,563fb8d4d269224c4b13ff15,Offensive Rebound,Miss 2 Pts,5 Gladys Hakizimana > Offensive Rebound > Short > Scoring Attempt > Short to < 17' > Miss 2 Pts,,65,False,False,0.7811950701244832,20,29,away,2,0,2,-9,away,-18.367346938775512,83,1043,56.54166666666667,8,3,0,10,False,False,5,5,ISO,233.582
5a1b362bf93449117509f711,W20171125BISMCG,3,443,443,2017-11-25T00:04:59.713000,Bishops,McGill,True,Maude Archambault,5636e96d1e31501db44907ad,Maude Archambault,5636e96d1e31501db44907ad,Transition,Miss 3 Pts,12 Maude Archambault > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,,102,True,False,0.9430114363993816,20,29,away,2,0,2,-9,away,-18.367346938775512,83,1043,56.54166666666667,8,3,0,10,False,False,5,5,Offensive Rebound,237.813
5a1b362bf93449117509f712,W20171125BISMCG,3,443,443,2017-11-25T00:05:05.464000,Bishops,McGill,True,Edith Noblecilla,5636e96d1e31501db44907a9,Edith Noblecilla,5636e96d1e31501db44907a9,Offensive Rebound,Run Offense,4 Edith Noblecilla > Offensive Rebound > Short > Run Offense,,65,True,False,,20,29,away,2,0,2,-9,away,-18.367346938775512,84,1043,56.54166666666667,8,3,0,10,False,False,5,5,Transition,243.564
5a1b362bf93449117509f713,W20171125BISMCG,3,443,443,2017-11-25T00:05:05.464000,Bishops,McGill,True,Mara Marchizotti,5636e96d1e31501db44907b0,Mara Marchizotti,5636e96d1e31501db44907b0,Cut,Make 2 Pts,15 Mara Marchizotti > Cut > Flash > Make 2 Pts,,11,True,False,0.7587089402698729,20,29,away,2,0,2,-9,away,-18.367346938775512,84,1043,56.54166666666667,8,3,0,10,False,False,5,5,Offensive Rebound,243.564
5a1b362bf93449117509f716,W20171125BISMCG,3,373,373,2017-11-25T00:05:22.095000,McGill,Bishops,False,Alex Kiss-Rusk,550a5a2f4bc1ea55eb70e367,Gladys Hakizimana,563fb8d4d269224c4b13ff15,P&R Ball Handler,Miss 2 Pts,5 Gladys Hakizimana > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 21 Alex Kiss-Rusk > P&R Roll Man > Pick and Pops > No Dribble Jumper > Open > Short to < 17' > Miss 2 Pts,,70,False,False,0.7367428884050126,22,29,home,2,2,0,-7,away,-13.725490196078432,85,973,59.458333333333336,5,2,0,10,False,False,5,5,Cut,16.631
5a1b362bf93449117509f717,W20171125BISMCG,3,366,366,2017-11-25T00:05:41.911000,Bishops,McGill,True,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Transition,Miss 3 Pts,24 Maeva Dinalle > Transition > Trailer > Dribble Jumper > Long/3pt > Miss 3 Pts,,102,True,False,0.8682459259029407,22,29,home,2,2,0,-7,away,-13.725490196078432,86,966,59.75,5,2,0,10,False,False,5,5,P&R Ball Handler,36.447
5a1b362bf93449117509f718,W20171125BISMCG,3,363,363,2017-11-25T00:06:11.658000,Bishops,McGill,True,Maude Archambault,5636e96d1e31501db44907ad,Maude Archambault,5636e96d1e31501db44907ad,Spot-Up,Miss 3 Pts,12 Maude Archambault > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,,90,True,False,0.9984708047169538,22,29,home,2,2,0,-7,away,-13.725490196078432,87,963,59.875,5,2,0,10,False,False,5,5,Transition,66.194
5a1b362bf93449117509f719,W20171125BISMCG,3,351,351,2017-11-25T00:06:38.014000,Bishops,McGill,True,Mara Marchizotti,5636e96d1e31501db44907b0,Mara Marchizotti,5636e96d1e31501db44907b0,No Play Type,Turnover,15 Mara Marchizotti > No Play Type > Turnover,,60,True,False,,22,29,home,2,2,0,-7,away,-13.725490196078432,88,951,60.375,5,2,0,10,False,False,5,5,Spot-Up,92.55
5a1b362bf93449117509f71a,W20171125BISMCG,3,351,351,2017-11-25T00:06:38.513000,McGill,Bishops,False,Stephanie Guinois-Cote,563fb9c3d269224c4b13ff20,Stephanie Guinois-Cote,563fb9c3d269224c4b13ff20,Non Possession,No Violation,20 Stephanie Guinois-Cote > Non Possession > No Violation,,62,False,False,,22,29,home,2,2,0,-7,away,-13.725490196078432,88,951,60.375,5,2,0,10,False,False,5,5,No Play Type,93.049
5a1b362bf93449117509f71b,W20171125BISMCG,3,340,340,2017-11-25T00:06:59.795000,McGill,Bishops,False,Frederique Potvin,57f3b8d41b427fb40bed6240,Frederique Potvin,57f3b8d41b427fb40bed6240,Cut,Make 2 Pts,4 Frederique Potvin > Cut > Basket > Make 2 Pts,,11,False,False,1.0749568683360735,22,29,home,2,2,0,-7,away,-13.725490196078432,88,940,60.83333333333333,5,2,0,10,False,False,5,5,Non Possession,114.331
5a1b362bf93449117509f71c,W20171125BISMCG,3,333,333,2017-11-25T00:07:12.008000,Bishops,McGill,True,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Transition,Miss 2 Pts,24 Maeva Dinalle > Transition > Ballhandler > To Basket > Miss 2 Pts,,102,True,False,1.0328507926068047,22,31,away,2,0,2,-9,away,-16.9811320754717,89,933,61.12499999999999,5,2,0,10,False,False,5,5,Cut,12.213
5a1b362bf93449117509f71e,W20171125BISMCG,3,325,325,2017-11-25T00:07:16.919000,McGill,Bishops,False,Stephanie Guinois-Cote,563fb9c3d269224c4b13ff20,Stephanie Guinois-Cote,563fb9c3d269224c4b13ff20,Spot-Up,Miss 3 Pts,20 Stephanie Guinois-Cote > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,,90,False,False,0.9071170680589493,22,31,away,2,0,2,-9,away,-16.9811320754717,90,925,61.458333333333336,5,2,0,10,False,False,5,5,Transition,17.124
5a1b362bf93449117509f720,W20171125BISMCG,3,325,325,2017-11-25T00:07:25.893000,McGill,Bishops,False,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Offensive Rebound,Miss 2 Pts,9 Marie-Love Michel > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts,,65,False,False,1.0555389044491945,22,31,away,2,0,2,-9,away,-16.9811320754717,91,925,61.458333333333336,5,2,0,10,False,False,5,5,Spot-Up,26.098
5a1b362bf93449117509f721,W20171125BISMCG,3,312,312,2017-11-25T00:07:28.647000,Bishops,McGill,True,Noemie Hamel-Petit,5636e96d1e31501db44907ab,Noemie Hamel-Petit,5636e96d1e31501db44907ab,Cut,Make 2 Pts,10 Noemie Hamel-Petit > Cut > Flash > Make 2 Pts,,11,True,False,0.7612002585178093,22,31,away,2,0,2,-9,away,-16.9811320754717,91,912,62.0,5,2,0,10,False,False,5,5,Offensive Rebound,28.852
5a1b362bf93449117509f729,W20171125BISMCG,3,298,298,2017-11-25T00:09:24.534000,McGill,Bishops,False,Alex Kiss-Rusk,550a5a2f4bc1ea55eb70e367,Gladys Hakizimana,563fb8d4d269224c4b13ff15,P&R Ball Handler,Make 2 Pts,5 Gladys Hakizimana > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 21 Alex Kiss-Rusk > P&R Roll Man > Pick and Pops > No Dribble Jumper > Open > Short to < 17' > Make 2 Pts,,70,False,True,0.7649044619536028,24,31,home,2,2,0,-7,away,-12.727272727272727,92,898,62.583333333333336,7,3,0,10,False,False,5,5,Cut,115.887
