2024-2025,670e78ef30382acc950ed620,CapeBreton@TorontoMetro,Toronto Metropolitan University,Cape Breton Capers
2024-2025,67059077141b4fa31c47dfc2,NewBrunswick@Winnipeg,Winnipeg Wesmen,New Brunswick Reds
2024-2025,66d5f625e5769c2381487715,ManitobaBisons@QueensOntario,Queens (ON) University Golden Gaels,Manitoba Bisons
2024-2025,6712d36a5e4e0b190237de5b,Saskatchewan@McMaster,McMaster Marauders,Saskatchewan Huskies
2024-2025,6712ead5f241efc32423d75b,MountRoyal@Brock,Brock Badgers,Mount Royal Cougars
2024-2025,66d60d94d04cfacf4e63d527,Bishops@Guelph,Guelph Gryphons,Bishops Gaiters
2024-2025,66fc2cf607216d1fe9a9706b,Acadia@WesternOntario,Western Ontario Mustangs,Acadia Axewomen
2024-2025,66d365e5171fa05d9b725934,MacEwan@BCOkanagan,British Columbia - Okanagan,MacEwan University Griffins
2024-2025,6712d5bb68279966d25e4b5c,FraserValley@Windsor,Windsor Lancers,Fraser Valley Cascades
2024-2025,6711ba26b124372206f911a2,Nipissing@OntarioTech,Ontario Tech,Nipissing Lakers
2024-2025,670c8b96967b04a501858929,Laurentian@Calgary,Calgary Dinos,Laurentian Voyageurs
2024-2025,6708832abf2bd8e07283f9aa,NewBrunswick@UniOttawa,Ottawa Gee-Gees,New Brunswick Reds
2024-2025,66d3544ff13db67c2ff90df4,Brock@SaintMary's(CAN),Saint Mary's (CAN) Huskies,Brock Badgers
2024-2025,66d36135e54db750e29738a4,TrinityWestern@Alberta,Alberta Pandas,Trinity Western Spartans
2024-2025,66d5fc0013461c419b2aeea0,Dalhousie@TorontoVarBlues,Toronto Varsity Blues,Dalhousie Tigers
2024-2025,670c8b96967b04a501858927,Laurentian@MountRoyal,Mount Royal Cougars,Laurentian Voyageurs
2024-2025,6709da86aa170c56a543d6f0,TorontoMetro@FraserValley,Fraser Valley Cascades,Toronto Metropolitan University
2024-2025,66d343e8a101ed8d1b0f88bc,PrinceEdward@CapeBreton,Cape Breton Capers,Prince Edward Island Panthers
2024-2025,67059077141b4fa31c47dfc0,NewBrunswick@McGill,McGill University Martlets,New Brunswick Reds
2024-2025,66d36135e54db750e29738a3,TrinityWestern@Alberta,Alberta Pandas,Trinity Western Spartans
2024-2025,66d5f049415b1f48d4cb0207,OntarioTech@Bishops,Bishops Gaiters,Ontario Tech
2024-2025,66d60b3e0e33aa09c2c5fc08,Dalhousie@York(ONT),York (ONT) Lions,Dalhousie Tigers
2024-2025,66fc2cf507216d1fe9a97069,MemorialCan@WesternOntario,Western Ontario Mustangs,Memorial Sea-Hawks
2024-2025,66d5f625e5769c2381487714,QueensOntario@Laval,Laval University,Queens (ON) University Golden Gaels
2024-2025,670c8b96967b04a501858926,Laurentian@MountRoyal,Mount Royal Cougars,Laurentian Voyageurs
2024-2025,6708832abf2bd8e07283f9a9,McGill@UniOttawa,Ottawa Gee-Gees,McGill University Martlets
2024-2025,66d343e7a101ed8d1b0f88bb,Brock@CapeBreton,Cape Breton Capers,Brock Badgers
2024-2025,66d605603664b69ade850259,Dalhousie@Laurier,Wilfrid Laurier,Dalhousie Tigers
2024-2025,6716b64f3a2bfd053ce57fd6,QueensOntario@Bishops,Bishops Gaiters,Queens (ON) University Golden Gaels
2024-2025,66d3696bdb02a47458305d3f,TorontoMetro@BritishColumbia,British Columbia Thunderbirds,Toronto Metropolitan University
2024-2025,66d60b3e0e33aa09c2c5fc07,MemorialCan@York(ONT),York (ONT) Lions,Memorial Sea-Hawks
2024-2025,67059076141b4fa31c47dfbf,NewBrunswick@CarletonUni,Carleton University Ravens,New Brunswick Reds
2024-2025,67074dcae855e254394f528d,MemorialCan@McMaster,McMaster Marauders,Memorial Sea-Hawks
2024-2025,6708832abf2bd8e07283f9a8,UniOttawa@PrinceEdward,Prince Edward Island Panthers,Ottawa Gee-Gees
2024-2025,66d6055f3664b69ade850258,Laurier@FraserValley,Fraser Valley Cascades,Wilfrid Laurier
2024-2025,66d36e17092d29c5d16a6007,Victoria@Calgary,Calgary Dinos,Victoria Vikes
2024-2025,66d3476be224e3d28f7b283f,Dalhousie@NewBrunswick,New Brunswick Varsity Reds,Dalhousie Tigers
2024-2025,67031b2c870d1beb8a1baf5e,McGill@TorontoMetro,Toronto Metropolitan University,McGill University Martlets
2024-2025,66d38a38bf67a7f88735c5e0,Regina@Waterloo,Waterloo Warriors,Regina (Canada) Cougars
2024-2025,66d5fc0013461c419b2aee9f,BritishColumbia@TorontoVarBlues,Toronto Varsity Blues,British Columbia Thunderbirds
2024-2025,66d5f624e5769c2381487712,QueensOntario@Laval,Laval University,Queens (ON) University Golden Gaels
2024-2025,6708832abf2bd8e07283f9a7,Victoria@UniOttawa,Ottawa Gee-Gees,Victoria Vikes
2024-2025,66d34e76706d9a9e40dc8159,QueensOntario@NewBrunswick,New Brunswick Varsity Reds,Queens (ON) University Golden Gaels
2024-2025,66d3418fec2a86085f5d0337,Regina@Acadia,Acadia Axewomen,Regina (Canada) Cougars
2024-2025,66d60b3d0e33aa09c2c5fc06,McGill@York(ONT),York (ONT) Lions,McGill University Martlets
2024-2025,66d365e5171fa05d9b725933,BCOkanagan@MountRoyal,Mount Royal Cougars,British Columbia - Okanagan
2024-2025,66d5fe577807bd945ec7f2ba,Waterloo@SaintMary's(CAN),Saint Mary's (CAN) Huskies,Waterloo Warriors
2024-2025,670193c3b43f8e9e29138d65,Laval@Dalhousie,Dalhousie Tigers,Laval University
2024-2025,66d5d427907dbe812e035790,BritishColumbia@Brock,Brock Badgers,British Columbia Thunderbirds
2024-2025,66d5d2fea224de1849e2e4b4,Nipissing@Algoma,Algoma Thunderbirds,Nipissing Lakers
2024-2025,66d5c870425f4e21bbbf87fa,Laurier@TrinityWestern,Trinity Western Spartans,Wilfrid Laurier
2024-2025,66d36e17092d29c5d16a6006,PrinceEdward@Calgary,Calgary Dinos,Prince Edward Island Panthers
2024-2025,66d36135e54db750e29738a2,Alberta@NorthernBC,Northern British Columbia Timberwolves,Alberta Pandas
2024-2025,670c8b96967b04a501858928,NorthernBC@MountRoyal,Mount Royal Cougars,Northern British Columbia Timberwolves
2024-2025,66d34e76706d9a9e40dc8158,Laval@NewBrunswick,New Brunswick Varsity Reds,Laval University
2024-2025,66d3418fec2a86085f5d0336,Waterloo@Acadia,Acadia Axewomen,Waterloo Warriors
2024-2025,66d365e5171fa05d9b725932,Lethbridge@BCOkanagan,British Columbia - Okanagan,Lethbridge Pronghorns
