Season,GameID,UTCDate,GameName,Team1_FullName,Team2_FullName,GameID_DB
2018-2019,5b7baaefaeda719939cf2445,2019-02-09T23:00:00Z,TorontoVarBlues@Nipissing,Nipissing Lakers,Toronto Varsity Blues,W20190209NIPTOR
2018-2019,5b7baaefaeda719939cf2448,2019-02-09T23:00:00Z,McMaster@Algoma,Algoma Thunderbirds,McMaster Marauders,W20190209ALGMAC
2018-2019,5b7baaefaeda719939cf244c,2019-02-09T23:00:00Z,UniOttawa@York(ONT),York (ONT) Lions,Ottawa Gee-Gees,W20190209YOROTT
2018-2019,5ba11bb3aeda71993928b611,2019-02-09T23:00:00Z,CarletonUni@QueensOntario,Queens (ON) University Golden Gaels,Carleton University Ravens,W20190209QUECAR
2018-2019,5b78317d11ef0d110340916e,2019-02-09T23:00:00Z,Laval@Bishops,Bishops Gaiters,Laval University,W20190209BISLAV
2018-2019,5b7baaefaeda719939cf244f,2019-02-09T23:00:00Z,RyersonUni@Laurentian,Laurentian Voyageurs ,Ryerson University Rams,W20190209UNKUNK
2018-2019,5b7baaefaeda719939cf2452,2019-02-09T23:00:00Z,Lakehead@Laurier,Wilfrid Laurier,Lakehead University Thunderwolves,W20190209WLULAK
2018-2019,5b7b7f92aeda719939872a80,2019-02-09T22:00:00Z,CapeBreton@Acadia,Acadia Axewomen,Cape Breton Capers,W20190209ACACB
2018-2019,5b7b7f92aeda719939872a85,2019-02-09T22:00:00Z,SaintMary's(CAN)@StFrancisXavier,St. Francis Xavier X-Men,Saint Mary's (CAN) Huskies  ,W20190209UNKUNK
2018-2019,5c5ee22585d07ba97607e87a,2019-02-09T22:00:00Z,CanadaWest - Winnipeg@BritishColumbia,British Columbia Thunderbirds,Winnipeg Wesmen,W20190209UBCWIN
2018-2019,5b78317d11ef0d110340916a,2019-02-09T21:00:00Z,QuebecMontreal@McGill,McGill University Martlets,University Quebec - Montreal,W20190209MCGUQA
2018-2019,5b7ba896aeda719939cbbdfd,2019-02-08T23:00:00Z,RyersonUni@Nipissing,Nipissing Lakers,Ryerson University Rams,W20190208NIPUNK
2018-2019,5b7ba896aeda719939cbbe00,2019-02-08T23:00:00Z,TorontoVarBlues@Laurentian,Laurentian Voyageurs ,Toronto Varsity Blues,W20190208UNKTOR
2018-2019,5b7ba896aeda719939cbbdf8,2019-02-08T23:00:00Z,Lakehead@Laurier,Wilfrid Laurier,Lakehead University Thunderwolves,W20190208WLULAK
2018-2019,5ba11bb3aeda71993928b60e,2019-02-08T23:00:00Z,CarletonUni@York(ONT),York (ONT) Lions,Carleton University Ravens,W20190208YORCAR
2019-2020,5e61587a7455336e878d08f3,2020-03-08T21:00:00Z,USport - Brock@Saskatchewan,Saskatchewan Huskies,Brock Badgers,W20200308SASBRO
2019-2020,5e61587a7455336e878d08ff,2020-03-08T16:00:00Z,USport - PrinceEdward@Laval,Laval University,Prince Edward Island Panthers,W20200308LAVUPEI
2019-2020,5e61587a7455336e878d08e3,2020-03-07T20:00:00Z,USport - Laval@Saskatchewan,Saskatchewan Huskies,Laval University,W20200307SASLAV
2019-2020,5e61587a7455336e878d08ce,2020-03-07T18:00:00Z,USport - PrinceEdward@Brock,Brock Badgers,Prince Edward Island Panthers,W20200307BROUPEI
2019-2020,5e6425ac7455336e8788c19c,2020-03-07T05:00:00Z,CarletonUni@Calgary,Calgary Dinos,Carleton University Ravens,W20200307CALCAR
2019-2020,5e61587a7455336e878d08c2,2020-03-06T20:00:00Z,USport - CarletonUni@Alberta,Alberta Pandas,Carleton University Ravens,W20200306ALBCAR
2019-2020,5e61587a7455336e878d08b6,2020-03-06T18:00:00Z,USport - Calgary@RyersonUni,Ryerson University Rams,Calgary Dinos,W20200306UNKCAL
2019-2020,5e61587a7455336e878d0874,2020-03-06T00:00:00Z,PrinceEdward@RyersonUni,Toronto Metropolitan University,Prince Edward Island Panthers,W20200306TMUUPEI
2019-2020,5e61587a7455336e878d0883,2020-03-06T00:00:00Z,Calgary@Brock,Brock Badgers,Calgary Dinos,W20200306BROCAL
2019-2020,5e61587a7455336e878d0894,2020-03-06T00:00:00Z,Alberta@Laval,Laval University,Alberta Pandas,W20200306LAVALB
2019-2020,5e61587a7455336e878d08a6,2020-03-06T00:00:00Z,CarletonUni@Saskatchewan,Saskatchewan Huskies,Carleton University Ravens,W20200306SASCAR
2019-2020,5e4f01f37455336e87560fad,2020-03-01T08:27:00Z,AUS - Acadia@PrinceEdward,Prince Edward Island Panthers,Acadia Axewomen,W20200301UPEIACA
2019-2020,5e4f01f37455336e87560f9b,2020-02-29T23:30:00Z,AUS - MemorialCan@Acadia,Acadia Axewomen,Memorial Sea-Hawks,W20200229ACAMEM
2019-2020,5e4eff9b7455336e8749739d,2020-02-29T08:27:00Z,OUA - Brock@RyersonUni,Ryerson University Rams,Brock Badgers,W20200229UNKBRO
2019-2020,5e4f01f37455336e87560e3d,2020-02-29T08:27:00Z,RSEQ - QuebecMontreal@Laval,Laval University,University Quebec - Montreal,W20200229LAVUQA
2019-2020,5e4f01f37455336e87560f88,2020-02-29T08:27:00Z,AUS - NewBrunswick@PrinceEdward,Prince Edward Island Panthers,New Brunswick Varsity Reds,W20200229UPEIUNB
2019-2020,5e4f01f37455336e87560f64,2020-02-28T08:27:00Z,AUS - CapeBreton@NewBrunStJohn,New Brunswick (Saint John) Seawolves,Cape Breton Capers,W20200228UNKCB
2019-2020,5e4f01f37455336e87560f78,2020-02-28T08:27:00Z,AUS - SaintMary's(CAN)@MemorialCan,Memorial Sea-Hawks,Saint Mary's (CAN) Huskies  ,W20200228MEMUNK
2019-2020,5e5163537455336e87207ede,2020-02-28T05:00:00Z,Canada West - Alberta@Saskatchewan,Saskatchewan Huskies,Alberta Pandas,W20200228SASALB
2019-2020,5e4f01f37455336e87560e2e,2020-02-27T00:00:00Z,RSEQ - QuebecMontreal@Bishops,Bishops Gaiters,University Quebec - Montreal,W20200227BISUQA
2019-2020,5e4f01f37455336e87560e0e,2020-02-27T00:00:00Z,RSEQ - McGill@Laval,Laval University,McGill University Martlets,W20200227LAVMCG
2019-2020,5e4eff9b7455336e8749735d,2020-02-26T23:00:00Z,OUA - Brock@WesternOntario,Western Ontario Mustangs,Brock Badgers,W20200226WESBRO
2019-2020,5e4eff9b7455336e8749737d,2020-02-26T23:00:00Z,OUA - RyersonUni@UniOttawa,Ottawa Gee-Gees,Ryerson University Rams,W20200226OTTUNK
2019-2020,5d596c07f52909811e0b7532,2020-02-22T23:00:00Z,Bishops@QuebecMontreal,University Quebec - Montreal,Bishops Gaiters,W20200222UQABIS
2019-2020,5d589c9af52909811e17ac96,2020-02-22T23:00:00Z,Dalhousie@NewBrunswick,New Brunswick Varsity Reds,Dalhousie Tigers,W20200222UNBDAL
2019-2020,5d5971e3f52909811e139a68,2020-02-22T19:00:00Z,Laval@Concordia(QUE),Concordia (QUE) Stingers,Laval University,W20200222CONLAV
2019-2020,5d58aaaaf52909811e292b43,2020-02-22T17:00:00Z,PrinceEdward@MemorialCan,Memorial Sea-Hawks,Prince Edward Island Panthers,W20200222MEMUPEI
2019-2020,5e4eff9b7455336e8749732d,2020-02-22T08:27:00Z,OUA - QueensOntario@RyersonUni,Ryerson University Rams,Queens (ON) University Golden Gaels,W20200222UNKQUE
2019-2020,5e4eff9b7455336e874972f9,2020-02-22T08:27:00Z,OUA - McMaster@WesternOntario,Western Ontario Mustangs,McMaster Marauders,W20200222WESMAC
2019-2020,5e4eff9b7455336e87497317,2020-02-22T08:27:00Z,OUA - CarletonUni@UniOttawa,Ottawa Gee-Gees,Carleton University Ravens,W20200222OTTCAR
2019-2020,5e4eff9b7455336e87497348,2020-02-22T08:27:00Z,OUA - Windsor@Brock,Brock Badgers,Windsor Lancers,W20200222BROWIN
2019-2020,5d588d5ef52909811e0a8c2d,2020-02-21T23:00:00Z,CapeBreton@StFrancisXavier,St. Francis Xavier X-Men,Cape Breton Capers,W20200221UNKCB
2019-2020,5d58aaaaf52909811e292b3a,2020-02-21T23:00:00Z,PrinceEdward@MemorialCan,Memorial Sea-Hawks,Prince Edward Island Panthers,W20200221MEMUPEI
2019-2020,5e5163527455336e87207dfb,2020-02-21T05:00:00Z,Canada West - Alberta@Calgary,Calgary Dinos,Alberta Pandas,W20200221CALALB
2019-2020,5e5163537455336e87207e9d,2020-02-21T05:00:00Z,Canada West - BritishColumbia@Saskatchewan,Saskatchewan Huskies,British Columbia Thunderbirds,W20200221SASUBC
2019-2020,5e4eee087455336e87ed0c59,2020-02-21T01:00:00Z,CanadaWest - FraserValley@Alberta,Alberta Pandas,Fraser Valley Cascades,W20200221ALBUFV
2019-2020,5e4eee087455336e87ed0c43,2020-02-21T00:00:00Z,CanadaWest - Victoria@Saskatchewan,Saskatchewan Huskies,Victoria Vikes,W20200221SASVIC
2019-2020,5e4eee087455336e87ed0c2b,2020-02-20T23:00:00Z,CanadaWest - NorthernBC@Calgary,Calgary Dinos,Northern British Columbia Timberwolves,W20200220CALUNBC
2019-2020,5d597692f52909811e1bf990,2020-02-20T23:00:00Z,QuebecMontreal@McGill,McGill University Martlets,University Quebec - Montreal,W20200220MCGUQA
2019-2020,5d596c07f52909811e0b7528,2020-02-20T23:00:00Z,Concordia(QUE)@Bishops,Bishops Gaiters,Concordia (QUE) Stingers,W20200220BISCON
2019-2020,5d5874c3f52909811ef01014,2020-02-20T00:30:00Z,SaintMary's(CAN)@Acadia,Acadia Axewomen,Saint Mary's (CAN) Huskies  ,W20200220ACAUNK
2019-2020,5e4df6c27455336e8761309e,2020-02-20T00:00:00Z,York(ONT)@CarletonUni,Carleton University Ravens,York (ONT) Lions,W20200220CARYOR
2019-2020,5e4e99a67455336e871568e9,2020-02-19T05:00:00Z,OUA - McMaster@Guelph,Guelph Gryphons,McMaster Marauders,W20200219GUEMAC
2019-2020,5e4de52f7455336e8719a1ad,2020-02-19T05:00:00Z,Laurier@QueensOntario,Queens (ON) University Golden Gaels,Wilfrid Laurier,W20200219QUEWLU
2019-2020,5d5883fef52909811e00e3ae,2020-02-17T00:30:00Z,Acadia@CapeBreton,Cape Breton Capers,Acadia Axewomen,W20200217CBACA
2019-2020,5d58abd6f52909811e2a5b58,2020-02-16T18:30:00Z,MemorialCan@NewBrunswick,New Brunswick Varsity Reds,Memorial Sea-Hawks,W20200216UNBMEM
2019-2020,5d589592f52909811e119584,2020-02-16T18:00:00Z,PrinceEdward@Dalhousie,Dalhousie Tigers,Prince Edward Island Panthers,W20200216DALUPEI
2019-2020,5d5883fef52909811e00e3a4,2020-02-16T00:30:00Z,Acadia@CapeBreton,Cape Breton Capers,Acadia Axewomen,W20200216CBACA
2019-2020,5d58abd6f52909811e2a5b4b,2020-02-15T23:30:00Z,MemorialCan@NewBrunswick,New Brunswick Varsity Reds,Memorial Sea-Hawks,W20200215UNBMEM
2019-2020,5d59743af52909811e189f39,2020-02-15T23:00:00Z,QuebecMontreal@Laval,Laval University,University Quebec - Montreal,W20200215LAVUQA
2019-2020,5d5969aff52909811e0956de,2020-02-15T23:00:00Z,QueensOntario@Lakehead,Lakehead University Thunderwolves,Queens (ON) University Golden Gaels,W20200215LAKQUE
2019-2020,5d59536cf52909811ef15276,2020-02-15T23:00:00Z,Brock@CarletonUni,Carleton University Ravens,Brock Badgers,W20200215CARBRO
2019-2020,5d597c6ef52909811e2568a8,2020-02-15T23:00:00Z,Nipissing@TorontoVarBlues,Toronto Varsity Blues,Nipissing Lakers,W20200215TORNIP
2019-2020,5d598cd6f52909811e3ddc35,2020-02-15T23:00:00Z,Laurier@Waterloo,Waterloo Warriors,Wilfrid Laurier,W20200215WATWLU
2019-2020,5d58b663f52909811e320f81,2020-02-15T23:00:00Z,StFrancisXavier@SaintMary's(CAN),Saint Mary's (CAN) Huskies  ,St. Francis Xavier X-Men,W20200215UNKUNK
2019-2020,5d596c07f52909811e0b7581,2020-02-15T23:00:00Z,Laurentian@RyersonUni,Ryerson University Rams,Laurentian Voyageurs ,W20200215UNKUNK
2019-2020,5d589592f52909811e119579,2020-02-15T23:00:00Z,PrinceEdward@Dalhousie,Dalhousie Tigers,Prince Edward Island Panthers,W20200215DALUPEI
2019-2020,5d5978ebf52909811e20c5de,2020-02-15T23:00:00Z,McMaster@UniOttawa,Ottawa Gee-Gees,McMaster Marauders,W20200215OTTMAC
2019-2020,5d5964fff52909811e042fdd,2020-02-15T23:00:00Z,Guelph@Algoma,Algoma Thunderbirds,Guelph Gryphons,W20200215ALGGUE
2019-2020,5d598e03f52909811e3fb500,2020-02-15T20:00:00Z,Windsor@WesternOntario,Western Ontario Mustangs,Windsor Lancers,W20200215WESWIN
2019-2020,5d5971e2f52909811e139a5c,2020-02-15T19:00:00Z,Concordia(QUE)@McGill,McGill University Martlets,Concordia (QUE) Stingers,W20200215MCGCON
2019-2020,5d597c6ef52909811e25689b,2020-02-14T23:00:00Z,Nipissing@RyersonUni,Ryerson University Rams,Nipissing Lakers,W20200214UNKNIP
2019-2020,5d596c07f52909811e0b7577,2020-02-14T23:00:00Z,Laurentian@TorontoVarBlues,Toronto Varsity Blues,Laurentian Voyageurs ,W20200214TORUNK
2019-2020,5d59811ff52909811e2bd56b,2020-02-14T23:00:00Z,QueensOntario@York(ONT),York (ONT) Lions,Queens (ON) University Golden Gaels,W20200214YORQUE
2019-2020,5d5964fff52909811e042fcf,2020-02-14T23:00:00Z,Guelph@Algoma,Algoma Thunderbirds,Guelph Gryphons,W20200214ALGGUE
2019-2020,5d598cd6f52909811e3ddc2b,2020-02-14T23:00:00Z,Windsor@Waterloo,Waterloo Warriors,Windsor Lancers,W20200214WATWIN
2019-2020,5d5969aff52909811e0956d3,2020-02-14T23:00:00Z,OntarioTech@Lakehead,Lakehead University Thunderwolves,Ontario Tech,W20200214LAKONT
2019-2020,5d59536bf52909811ef15269,2020-02-14T23:00:00Z,Brock@UniOttawa,Ottawa Gee-Gees,Brock Badgers,W20200214OTTBRO
2019-2020,5d595df7f52909811efc9195,2020-02-14T23:00:00Z,McMaster@CarletonUni,Carleton University Ravens,McMaster Marauders,W20200214CARMAC
2019-2020,5e47ffd17455336e873da6dd,2020-02-14T22:00:00Z,CanadaWest - ManitobaBisons@Winnipeg,Winnipeg Wesmen,Manitoba Bisons,W20200214WINMAN
2019-2020,5e47fea47455336e873942d7,2020-02-14T22:00:00Z,CanadaWest - Regina@Victoria,Victoria Vikes,Regina (Canada) Cougars,W20200214VICREG
2019-2020,5e47fea47455336e873942ac,2020-02-14T22:00:00Z,CanadaWest - ThompsonRivers@FraserValley,Fraser Valley Cascades,Thompson Rivers University Wolfpack,W20200214UFVTRU
2019-2020,5e49734d7455336e87e393d4,2020-02-14T05:00:00Z,CanadaWest - NorthernBC@Lethbridge,Lethbridge Pronghorns,Northern British Columbia Timberwolves,W20200214LETUNBC
2019-2020,5d596c07f52909811e0b751e,2020-02-13T23:00:00Z,Laval@Bishops,Bishops Gaiters,Laval University,W20200213BISLAV
2019-2020,5d58b78ef52909811e32e199,2020-02-12T23:00:00Z,SaintMary's(CAN)@StFrancisXavier,St. Francis Xavier X-Men,Saint Mary's (CAN) Huskies  ,W20200212UNKUNK
2019-2020,5d59950bf52909811e4a48f4,2020-02-12T23:00:00Z,OntarioTech@York(ONT),York (ONT) Lions,Ontario Tech,W20200212YORONT
2019-2020,5d5985cef52909811e338b89,2020-02-09T18:00:00Z,RyersonUni@Algoma,Algoma Thunderbirds,Ryerson University Rams,W20200209ALGUNK
2019-2020,5d588c32f52909811e094dab,2020-02-09T18:00:00Z,CapeBreton@Dalhousie,Dalhousie Tigers,Cape Breton Capers,W20200209DALCB
2019-2020,5d5964fff52909811e042fb4,2020-02-09T18:00:00Z,TorontoVarBlues@Guelph,Guelph Gryphons,Toronto Varsity Blues,W20200209GUETOR
2019-2020,5e3fb6b87455336e879bd208,2020-02-09T00:30:00Z,PrinceEdward@Acadia,Acadia Axewomen,Prince Edward Island Panthers,W20200209ACAUPEI
2019-2020,5d58b40af52909811e306557,2020-02-08T23:00:00Z,NewBrunswick@StFrancisXavier,St. Francis Xavier X-Men,New Brunswick Varsity Reds,W20200208UNKUNB
2019-2020,5d588c32f52909811e094d9f,2020-02-08T23:00:00Z,CapeBreton@SaintMary's(CAN),Saint Mary's (CAN) Huskies  ,Cape Breton Capers,W20200208UNKCB
2019-2020,5d595947f52909811ef72d7c,2020-02-08T23:00:00Z,MacEwan@NorthernBC,Northern British Columbia Timberwolves,MacEwan University Griffins,W20200208UNBCMAC
2019-2020,5d598e03f52909811e3fb4f5,2020-02-08T23:00:00Z,York(ONT)@WesternOntario,Western Ontario Mustangs,York (ONT) Lions,W20200208WESYOR
2019-2020,5d5969aff52909811e0956c9,2020-02-08T23:00:00Z,Lakehead@Windsor,Windsor Lancers,Lakehead University Thunderwolves,W20200208WINLAK
2019-2020,5d596c07f52909811e0b756a,2020-02-08T23:00:00Z,Laurentian@OntarioTech,Ontario Tech,Laurentian Voyageurs ,W20200208ONTUNK
2019-2020,5d596c07f52909811e0b7513,2020-02-08T23:00:00Z,McGill@Bishops,Bishops Gaiters,McGill University Martlets,W20200208BISMCG
2019-2020,5d597b42f52909811e23d926,2020-02-08T23:00:00Z,Nipissing@QueensOntario,Queens (ON) University Golden Gaels,Nipissing Lakers,W20200208QUENIP
2019-2020,5d587e22f52909811efb6fab,2020-02-08T23:00:00Z,Saskatchewan@Alberta,Alberta Pandas,Saskatchewan Huskies,W20200208ALBSAS
2019-2020,5d588782f52909811e044c6f,2020-02-08T22:00:00Z,BrandonUni@ManitobaBisons,Manitoba Bisons,Brandon University Bobcats,W20200208MANBRA
2019-2020,5d596757f52909811e06d487,2020-02-08T22:00:00Z,Victoria@TrinityWestern,Trinity Western Spartans,Victoria Vikes,W20200208TWUVIC
2019-2020,5d595240f52909811ef057e2,2020-02-08T22:00:00Z,ThompsonRivers@Lethbridge,Lethbridge Pronghorns,Thompson Rivers University Wolfpack,W20200208LETTRU
2019-2020,5d58b2def52909811e2f7df1,2020-02-08T22:00:00Z,Regina@FraserValley,Fraser Valley Cascades,Regina (Canada) Cougars,W20200208UFVREG
2019-2020,5d58a01ff52909811e1a033d,2020-02-08T22:00:00Z,Winnipeg@BritishColumbia,British Columbia Thunderbirds,Winnipeg Wesmen,W20200208UBCWIN
2019-2020,5d58a852f52909811e2769e5,2020-02-08T21:00:00Z,Calgary@MountRoyal,Mount Royal Cougars ,Calgary Dinos,W20200208UNKCAL
2019-2020,5d5971e2f52909811e139a47,2020-02-08T19:00:00Z,Laval@Concordia(QUE),Concordia (QUE) Stingers,Laval University,W20200208CONLAV
2019-2020,5d59536bf52909811ef15253,2020-02-08T17:00:00Z,Brock@Waterloo,Waterloo Warriors,Brock Badgers,W20200208WATBRO
2019-2020,5d595946f52909811ef72d72,2020-02-08T00:00:00Z,MacEwan@NorthernBC,Northern British Columbia Timberwolves,MacEwan University Griffins,W20200208UNBCMAC
2019-2020,5d598a7ff52909811e3a6f90,2020-02-07T23:00:00Z,TorontoVarBlues@Algoma,Algoma Thunderbirds,Toronto Varsity Blues,W20200207ALGTOR
2019-2020,5d588782f52909811e044c56,2020-02-07T23:00:00Z,BrandonUni@ManitobaBisons,Manitoba Bisons,Brandon University Bobcats,W20200207MANBRA
2021-2022,623b85d827fee22f44d2aa24,2022-04-03T19:00:00Z,Brock@QueensOntario,Queens (ON) University Golden Gaels,Brock Badgers,W20220403QUEBRO
2021-2022,623b85d827fee22f44d2a98b,2022-04-02T22:00:00Z,QueensOntario@Winnipeg,Winnipeg Wesmen,Queens (ON) University Golden Gaels,W20220402WINQUE
2021-2022,623b85d827fee22f44d2a93e,2022-04-02T19:00:00Z,Brock@RyersonUni,Ryerson University Rams,Brock Badgers,W20220402UNKBRO
2021-2022,623b85d827fee22f44d2a8eb,2022-04-02T00:00:00Z,Laval@Saskatchewan,Saskatchewan Huskies,Laval University,W20220402SASLAV
2021-2022,623b85d827fee22f44d2a816,2022-04-01T00:00:00Z,Saskatchewan@QueensOntario,Queens (ON) University Golden Gaels,Saskatchewan Huskies,W20220401QUESAS
2021-2022,623b85d827fee22f44d2a7a2,2022-03-31T21:30:00Z,Laval@Winnipeg,Winnipeg Wesmen,Laval University,W20220331WINLAV
2021-2022,623b85d827fee22f44d2a744,2022-03-31T19:00:00Z,Acadia@Brock,Brock Badgers,Acadia Axewomen,W20220331BROACA
2021-2022,623b85d827fee22f44d2a652,2022-03-31T16:00:00Z,PrinceEdward@RyersonUni,Ryerson University Rams,Prince Edward Island Panthers,W20220331UNKUPEI
2021-2022,623a5fc027fee22f4492082a,2022-03-26T23:00:00Z,QuebecMontreal@Laval,Laval University,University Quebec - Montreal,W20220326LAVUQA
2021-2022,6233404e25a5348885941a79,2022-03-26T16:00:00Z,RyersonUni@Brock,Brock Badgers,Ryerson University Rams,W20220326BROUNK
2021-2022,623a5fc027fee22f449207d2,2022-03-23T23:00:00Z,Laval@Bishops,Bishops Gaiters,Laval University,W20220323BISLAV
2021-2022,623a5fc027fee22f4492074c,2022-03-23T22:00:00Z,QuebecMontreal@Concordia(QUE),Concordia (QUE) Stingers,University Quebec - Montreal,W20220323CONUQA
2021-2022,6233404e25a53488859419e0,2022-03-23T07:27:00Z,WesternOntario@Brock,Brock Badgers,Western Ontario Mustangs,W20220323BROWES
2021-2022,6233404e25a5348885941a27,2022-03-23T07:27:00Z,CarletonUni@RyersonUni,Ryerson University Rams,Carleton University Ravens,W20220323UNKCAR
2021-2022,62339bb425a5348885dba33d,2022-03-20T17:00:00Z,CapeBreton@Acadia,Acadia Axewomen,Cape Breton Capers,W20220320ACACB
2021-2022,622a20bb25a5348885e99f61,2022-03-20T01:00:00Z,Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen,W20220320SASWIN
2021-2022,622a20bb25a5348885e99f8f,2022-03-20T00:00:00Z,Regina@Lethbridge,Lethbridge Pronghorns,Regina (Canada) Cougars,W20220320LETREG
